Species_Code,Species,Country,Country_Code,YEAR,Sum of Value
3,Marine fishes,Sweden,SWE,2010,200076.8485
3,Marine fishes,Sweden,SWE,2011,172770.3663
3,Marine fishes,Sweden,SWE,2012,145003.6352
3,Marine fishes,Sweden,SWE,2013,173318.6036
3,Marine fishes,Sweden,SWE,2014,166935.71
3,Marine fishes,Sweden,SWE,2015,197233.6349
3,Marine fishes,Sweden,SWE,2016,191965.6197
3,Marine fishes,Sweden,SWE,2017,216867.2733
3,Marine fishes,Thailand,THA,2000,2215441
3,Marine fishes,Thailand,THA,2001,2221549
3,Marine fishes,Thailand,THA,2002,2267090
3,Marine fishes,Thailand,THA,2003,2289963
3,Marine fishes,Thailand,THA,2004,2314414
3,Marine fishes,Thailand,THA,2005,2275602
3,Marine fishes,Thailand,THA,2006,2045859
3,Marine fishes,Thailand,THA,2007,1822378
3,Marine fishes,Thailand,THA,2008,1276899
3,Marine fishes,Thailand,THA,2009,1326201
3,Marine fishes,Thailand,THA,2010,1324728
3,Marine fishes,Thailand,THA,2011,1273627
3,Marine fishes,Thailand,THA,2012,1238219
3,Marine fishes,Thailand,THA,2013,1277068
3,Marine fishes,Thailand,THA,2014,1234963
3,Marine fishes,Turkey,TUR,2000,440970
3,Marine fishes,Turkey,TUR,2001,464490
3,Marine fishes,Turkey,TUR,2002,492584
3,Marine fishes,Turkey,TUR,2003,415026
3,Marine fishes,Turkey,TUR,2004,455580
3,Marine fishes,Turkey,TUR,2005,332072
3,Marine fishes,Turkey,TUR,2006,408207
3,Marine fishes,Turkey,TUR,2007,515949
3,Marine fishes,Turkey,TUR,2008,393371
3,Marine fishes,Turkey,TUR,2009,377566
3,Marine fishes,Turkey,TUR,2010,397082
3,Marine fishes,Turkey,TUR,2011,429664.5
3,Marine fishes,Turkey,TUR,2012,313937.2
3,Marine fishes,Turkey,TUR,2013,293626.9
3,Marine fishes,Turkey,TUR,2014,228963.9
3,Marine fishes,Turkey,TUR,2015,343730.3
3,Marine fishes,Turkey,TUR,2016,262219
3,Marine fishes,Turkey,TUR,2017,268100.2
3,Marine fishes,United Kingdom,GBR,2000,610632.6616
3,Marine fishes,United Kingdom,GBR,2001,593372.2441
3,Marine fishes,United Kingdom,GBR,2002,547213.4861
3,Marine fishes,United Kingdom,GBR,2003,496904.9044
3,Marine fishes,United Kingdom,GBR,2004,523019.7726
3,Marine fishes,United Kingdom,GBR,2005,576027.0705
3,Marine fishes,United Kingdom,GBR,2006,477626.2993
3,Marine fishes,United Kingdom,GBR,2007,466012.0772
3,Marine fishes,United Kingdom,GBR,2008,437699.8855
3,Marine fishes,United Kingdom,GBR,2009,446900.0968
3,Marine fishes,United Kingdom,GBR,2010,454631.0399
3,Marine fishes,United Kingdom,GBR,2011,441014.0531
3,Marine fishes,United Kingdom,GBR,2012,463616.67
3,Marine fishes,United Kingdom,GBR,2013,471644.6074
3,Marine fishes,United Kingdom,GBR,2014,606976.4281
3,Marine fishes,United Kingdom,GBR,2015,559351.8131
3,Marine fishes,United Kingdom,GBR,2016,548632.8093
3,Marine fishes,United Kingdom,GBR,2017,578429.6849
3,Marine fishes,United States,USA,2000,3310678
3,Marine fishes,United States,USA,2001,3520482
3,Marine fishes,United States,USA,2002,3532769
3,Marine fishes,United States,USA,2003,3495988
3,Marine fishes,United States,USA,2004,3530897
3,Marine fishes,United States,USA,2005,3469435
3,Marine fishes,United States,USA,2006,3527705
3,Marine fishes,United States,USA,2007,3373944
3,Marine fishes,United States,USA,2008,3090394
3,Marine fishes,United States,USA,2009,2833316
3,Marine fishes,United States,USA,2010,2882708
3,Marine fishes,United States,USA,2011,3681788
3,Marine fishes,United States,USA,2012,3630968
3,Marine fishes,United States,USA,2013,3580971
3,Marine fishes,United States,USA,2014,3671132
3,Marine fishes,United States,USA,2015,3642630
3,Marine fishes,United States,USA,2016,3757897
3,Marine fishes,United States,USA,2017,3697618
4,Crustaceans,Argentina,ARG,2000,37574.1
4,Crustaceans,Argentina,ARG,2001,79494
4,Crustaceans,Argentina,ARG,2002,52277.9
4,Crustaceans,Argentina,ARG,2003,55036.6
4,Crustaceans,Argentina,ARG,2004,28650.9
4,Crustaceans,Argentina,ARG,2005,8710.7
4,Crustaceans,Argentina,ARG,2006,45803
4,Crustaceans,Argentina,ARG,2007,48433.1
4,Crustaceans,Argentina,ARG,2008,49621.4
4,Crustaceans,Argentina,ARG,2009,54302.4
4,Crustaceans,Argentina,ARG,2010,73924.7
4,Crustaceans,Argentina,ARG,2011,86396.5
4,Crustaceans,Argentina,ARG,2012,84530.1
4,Crustaceans,Argentina,ARG,2013,104807.1
4,Crustaceans,Argentina,ARG,2014,132651.869
4,Crustaceans,Argentina,ARG,2015,147025.028
4,Crustaceans,Argentina,ARG,2016,175442.512
4,Crustaceans,Argentina,ARG,2017,245714.754
4,Crustaceans,Australia,AUS,2001,52785.3115
4,Crustaceans,Australia,AUS,2002,48182.88
4,Crustaceans,Australia,AUS,2003,47844.47
4,Crustaceans,Australia,AUS,2004,51623.23
4,Crustaceans,Australia,AUS,2005,45958.05
4,Crustaceans,Australia,AUS,2006,42694.61116
4,Crustaceans,Australia,AUS,2007,37996.67
4,Crustaceans,Australia,AUS,2008,40217.38
4,Crustaceans,Australia,AUS,2009,37953.926
4,Crustaceans,Australia,AUS,2010,37789.15
4,Crustaceans,Australia,AUS,2011,39287.72394
4,Crustaceans,Australia,AUS,2012,33013.57
4,Crustaceans,Australia,AUS,2013,32995.96
4,Crustaceans,Australia,AUS,2014,37114.36
4,Crustaceans,Australia,AUS,2015,35978.68
4,Crustaceans,Australia,AUS,2016,35114.29
4,Crustaceans,Australia,AUS,2017,36625.81
4,Crustaceans,Belgium,BEL,2000,889.297
4,Crustaceans,Belgium,BEL,2001,1174.509
4,Crustaceans,Belgium,BEL,2002,786.224
4,Crustaceans,Belgium,BEL,2003,1230.766
4,Crustaceans,Belgium,BEL,2004,931.587
4,Crustaceans,Belgium,BEL,2005,1104.651
4,Crustaceans,Belgium,BEL,2006,1025.485
4,Crustaceans,Belgium,BEL,2007,845.296
4,Crustaceans,Belgium,BEL,2008,1127.897
4,Crustaceans,Belgium,BEL,2009,891.071
4,Crustaceans,Belgium,BEL,2010,1834.06
4,Crustaceans,Belgium,BEL,2011,1054.069
4,Crustaceans,Belgium,BEL,2012,1288.564
4,Crustaceans,Belgium,BEL,2013,1610.537
4,Crustaceans,Belgium,BEL,2014,1655.099
4,Crustaceans,Belgium,BEL,2015,1418.872
4,Crustaceans,Belgium,BEL,2016,2066.697
4,Crustaceans,Belgium,BEL,2017,1883.35
4,Crustaceans,Canada,CAN,2000,291973.0841
4,Crustaceans,Canada,CAN,2001,295686.9096
4,Crustaceans,Canada,CAN,2002,311552.5482
4,Crustaceans,Canada,CAN,2003,310284.1591
4,Crustaceans,Canada,CAN,2004,349529.9222
4,Crustaceans,Canada,CAN,2005,332165.6048
4,Crustaceans,Canada,CAN,2006,336824.4388
4,Crustaceans,Canada,CAN,2007,343281.0632
4,Crustaceans,Canada,CAN,2008,334506.0874
4,Crustaceans,Canada,CAN,2009,306948.1366
4,Crustaceans,Canada,CAN,2010,328693.695
4,Crustaceans,Canada,CAN,2011,312868.005
4,Crustaceans,Canada,CAN,2012,326356.856
4,Crustaceans,Canada,CAN,2013,330270.901
4,Crustaceans,Canada,CAN,2014,329821.021
4,Crustaceans,Canada,CAN,2015,334593.888
4,Crustaceans,Canada,CAN,2016,291469.401
4,Crustaceans,Chile,CHL,2008,24039
4,Crustaceans,Chile,CHL,2009,25290
4,Crustaceans,Chile,CHL,2010,25033
4,Crustaceans,Chile,CHL,2011,31245
4,Crustaceans,Chile,CHL,2012,40589
4,Crustaceans,Chile,CHL,2013,37785
4,Crustaceans,Chile,CHL,2014,39827
4,Crustaceans,Chile,CHL,2015,35829
4,Crustaceans,Chinese Taipei,TWN,2000,30902.37624
4,Crustaceans,Chinese Taipei,TWN,2001,28137.436
4,Crustaceans,Chinese Taipei,TWN,2002,25280.1993
4,Crustaceans,Chinese Taipei,TWN,2003,35433.9324
4,Crustaceans,Chinese Taipei,TWN,2004,25876.4196
4,Crustaceans,Chinese Taipei,TWN,2005,23493.5991
4,Crustaceans,Chinese Taipei,TWN,2006,21735.69428
4,Crustaceans,Chinese Taipei,TWN,2007,20440.64993
4,Crustaceans,Chinese Taipei,TWN,2008,18156.99415
4,Crustaceans,Chinese Taipei,TWN,2009,20928.54386
4,Crustaceans,Chinese Taipei,TWN,2010,28793.98207
4,Crustaceans,Chinese Taipei,TWN,2011,30464.85692
4,Crustaceans,Chinese Taipei,TWN,2012,27894.95361
4,Crustaceans,Chinese Taipei,TWN,2013,27905.03974
4,Crustaceans,Chinese Taipei,TWN,2014,28895.01222
4,Crustaceans,Chinese Taipei,TWN,2015,16818.76094
4,Crustaceans,Chinese Taipei,TWN,2016,11215.10016
4,Crustaceans,Chinese Taipei,TWN,2017,10051.1683
4,Crustaceans,Colombia,COL,2012,1169.325251
4,Crustaceans,Colombia,COL,2013,1360.014521
4,Crustaceans,Colombia,COL,2014,1157.697204
4,Crustaceans,Colombia,COL,2015,1170.979061
4,Crustaceans,Colombia,COL,2016,434.3534869
4,Crustaceans,Colombia,COL,2017,1717.66793
4,Crustaceans,Costa Rica,CRI,2000,1407.76618
4,Crustaceans,Costa Rica,CRI,2001,1072.069
4,Crustaceans,Costa Rica,CRI,2002,1084.56829
4,Crustaceans,Costa Rica,CRI,2003,1196.65592
4,Crustaceans,Costa Rica,CRI,2004,1284.52225
4,Crustaceans,Costa Rica,CRI,2005,1303.56827
4,Crustaceans,Costa Rica,CRI,2006,1412.65092
4,Crustaceans,Costa Rica,CRI,2007,1331.12232
4,Crustaceans,Costa Rica,CRI,2008,1115.098388
4,Crustaceans,Costa Rica,CRI,2009,878.300914
4,Crustaceans,Costa Rica,CRI,2010,826.415964
4,Crustaceans,Costa Rica,CRI,2011,1139.666605
4,Crustaceans,Costa Rica,CRI,2012,1835.50579
4,Crustaceans,Costa Rica,CRI,2013,2489.97228
4,Crustaceans,Costa Rica,CRI,2014,1673.534293
4,Crustaceans,Costa Rica,CRI,2015,1083.494661
4,Crustaceans,Costa Rica,CRI,2016,713.4321401
4,Crustaceans,Denmark,DNK,2000,13528.5
4,Crustaceans,Denmark,DNK,2001,12403.5
4,Crustaceans,Denmark,DNK,2002,14643.9
4,Crustaceans,Denmark,DNK,2003,16212.2
4,Crustaceans,Denmark,DNK,2004,17059.4
4,Crustaceans,Denmark,DNK,2005,17305
4,Crustaceans,Denmark,DNK,2006,17297.2
4,Crustaceans,Denmark,DNK,2007,15877.3
4,Crustaceans,Denmark,DNK,2008,14777.2
4,Crustaceans,Denmark,DNK,2009,15989.9
4,Crustaceans,Denmark,DNK,2010,14728.9
4,Crustaceans,Denmark,DNK,2011,14018.6
4,Crustaceans,Denmark,DNK,2012,12057.4
4,Crustaceans,Denmark,DNK,2013,11999
4,Crustaceans,Denmark,DNK,2014,12753.4
4,Crustaceans,Denmark,DNK,2015,10840.8
4,Crustaceans,Denmark,DNK,2016,12146.7
4,Crustaceans,Denmark,DNK,2017,12176.4
4,Crustaceans,Estonia,EST,2005,12381.154
4,Crustaceans,Estonia,EST,2006,9242.46
4,Crustaceans,Estonia,EST,2007,12075.654
4,Crustaceans,Estonia,EST,2008,12741.765
4,Crustaceans,Estonia,EST,2009,8587.384
4,Crustaceans,Estonia,EST,2010,9037.369
4,Crustaceans,Estonia,EST,2011,10776.703
4,Crustaceans,Estonia,EST,2012,7575.565
4,Crustaceans,Estonia,EST,2013,6653.386
4,Crustaceans,Estonia,EST,2014,5665.06055
4,Crustaceans,Estonia,EST,2015,6739.7005
4,Crustaceans,Estonia,EST,2016,6953.8561
4,Crustaceans,Estonia,EST,2017,7412.938
4,Crustaceans,France,FRA,2000,16934
4,Crustaceans,France,FRA,2001,18410
4,Crustaceans,France,FRA,2002,18732
4,Crustaceans,France,FRA,2003,17809
4,Crustaceans,France,FRA,2004,15035
4,Crustaceans,France,FRA,2005,12756
4,Crustaceans,France,FRA,2006,12470.1
4,Crustaceans,France,FRA,2007,14308.7
4,Crustaceans,France,FRA,2008,13743.4
4,Crustaceans,France,FRA,2009,11769.3
4,Crustaceans,France,FRA,2010,11270.1
4,Crustaceans,France,FRA,2011,19217.62
4,Crustaceans,France,FRA,2012,15374.36
4,Crustaceans,France,FRA,2013,15343.1
4,Crustaceans,France,FRA,2014,16452
4,Crustaceans,France,FRA,2015,14943.6
4,Crustaceans,France,FRA,2016,16075.7
4,Crustaceans,France,FRA,2017,15994.61
4,Crustaceans,Germany,DEU,2015,11496.363
4,Crustaceans,Germany,DEU,2016,8960.955
4,Crustaceans,Germany,DEU,2017,8658.873
4,Crustaceans,Greece,GRC,2002,3296.48
4,Crustaceans,Greece,GRC,2003,3790.32
4,Crustaceans,Greece,GRC,2004,4401.54
4,Crustaceans,Greece,GRC,2005,5707.4
4,Crustaceans,Greece,GRC,2006,6013.25
4,Crustaceans,Greece,GRC,2007,5681.52
4,Crustaceans,Greece,GRC,2008,4467.24
4,Crustaceans,Greece,GRC,2009,4233.97
4,Crustaceans,Greece,GRC,2010,4171.43
4,Crustaceans,Greece,GRC,2011,4507.93
4,Crustaceans,Greece,GRC,2012,3656.07
4,Crustaceans,Greece,GRC,2013,4056.62
4,Crustaceans,Greece,GRC,2014,3940.19
4,Crustaceans,Greece,GRC,2015,5760.75
4,Crustaceans,Greece,GRC,2016,6980.9
4,Crustaceans,Greece,GRC,2017,3871.2
4,Crustaceans,Iceland,ISL,2012,12049.2
4,Crustaceans,Iceland,ISL,2013,12710.13
4,Crustaceans,Iceland,ISL,2014,9210.26
4,Crustaceans,Iceland,ISL,2015,7658.4
4,Crustaceans,Iceland,ISL,2016,7893.366
4,Crustaceans,Iceland,ISL,2017,5503
4,Crustaceans,Ireland,IRL,2007,18135.33117
4,Crustaceans,Ireland,IRL,2008,17389.54166
4,Crustaceans,Ireland,IRL,2009,14160.39534
4,Crustaceans,Ireland,IRL,2010,17468.74833
4,Crustaceans,Ireland,IRL,2011,15252.09264
4,Crustaceans,Ireland,IRL,2012,18342.45637
4,Crustaceans,Ireland,IRL,2013,16023.94127
4,Crustaceans,Ireland,IRL,2014,18341.75353
4,Crustaceans,Ireland,IRL,2015,16470.41586
4,Crustaceans,Ireland,IRL,2016,22410.13241
4,Crustaceans,Ireland,IRL,2017,14903.22
4,Crustaceans,Italy,ITA,2004,27964.62609
4,Crustaceans,Italy,ITA,2005,28744.39674
4,Crustaceans,Italy,ITA,2006,29384.34739
4,Crustaceans,Italy,ITA,2007,26250.55321
4,Crustaceans,Italy,ITA,2008,22535.69433
4,Crustaceans,Italy,ITA,2009,26065.97921
4,Crustaceans,Italy,ITA,2010,25859.69492
4,Crustaceans,Italy,ITA,2011,24328.884
4,Crustaceans,Italy,ITA,2012,19947.66953
4,Crustaceans,Italy,ITA,2013,20171.88308
4,Crustaceans,Italy,ITA,2014,18698.31336
4,Crustaceans,Italy,ITA,2015,21035.33064
4,Crustaceans,Italy,ITA,2016,20689.66784
4,Crustaceans,Italy,ITA,2017,22650.44112
4,Crustaceans,Japan,JPN,2000,144722
4,Crustaceans,Japan,JPN,2001,114741
4,Crustaceans,Japan,JPN,2002,104139
4,Crustaceans,Japan,JPN,2003,110214
4,Crustaceans,Japan,JPN,2004,104437
4,Crustaceans,Japan,JPN,2005,103810
4,Crustaceans,Japan,JPN,2006,97613
4,Crustaceans,Japan,JPN,2007,98621
4,Crustaceans,Japan,JPN,2008,97280
4,Crustaceans,Japan,JPN,2009,82125
4,Crustaceans,Japan,JPN,2010,90789
4,Crustaceans,Japan,JPN,2011,52735
4,Crustaceans,Japan,JPN,2012,64633
4,Crustaceans,Japan,JPN,2013,73046
4,Crustaceans,Japan,JPN,2014,62592
4,Crustaceans,Japan,JPN,2015,71298
4,Crustaceans,Japan,JPN,2016,61575
4,Crustaceans,Japan,JPN,2017,55400
4,Crustaceans,Korea,KOR,2000,74994
4,Crustaceans,Korea,KOR,2001,67070
4,Crustaceans,Korea,KOR,2002,57327
4,Crustaceans,Korea,KOR,2003,66002
4,Crustaceans,Korea,KOR,2004,57110
4,Crustaceans,Korea,KOR,2005,62075
4,Crustaceans,Korea,KOR,2006,73715
4,Crustaceans,Korea,KOR,2007,85297
4,Crustaceans,Korea,KOR,2008,87631
4,Crustaceans,Korea,KOR,2009,100126
4,Crustaceans,Korea,KOR,2010,108199
4,Crustaceans,Korea,KOR,2011,101723
4,Crustaceans,Korea,KOR,2012,105232
4,Crustaceans,Korea,KOR,2013,105537
4,Crustaceans,Korea,KOR,2014,102273
4,Crustaceans,Korea,KOR,2015,90002
4,Crustaceans,Korea,KOR,2016,83612
4,Crustaceans,Korea,KOR,2017,76350.871
4,Crustaceans,Latvia,LVA,2004,3202
4,Crustaceans,Latvia,LVA,2005,2356
4,Crustaceans,Latvia,LVA,2006,1574
4,Crustaceans,Latvia,LVA,2007,2249
4,Crustaceans,Latvia,LVA,2008,1563
4,Crustaceans,Latvia,LVA,2009,1532
4,Crustaceans,Latvia,LVA,2010,994
4,Crustaceans,Latvia,LVA,2011,437
4,Crustaceans,Latvia,LVA,2012,532
4,Crustaceans,Latvia,LVA,2013,459
4,Crustaceans,Latvia,LVA,2014,229
4,Crustaceans,Latvia,LVA,2015,3830
4,Crustaceans,Latvia,LVA,2016,5237
4,Crustaceans,Latvia,LVA,2017,0
4,Crustaceans,Lithuania,LTU,2005,1278.591
4,Crustaceans,Lithuania,LTU,2006,740.748
4,Crustaceans,Lithuania,LTU,2007,5051.054
4,Crustaceans,Lithuania,LTU,2008,1208.153
4,Crustaceans,Lithuania,LTU,2010,409.033
4,Crustaceans,Lithuania,LTU,2011,862.681
4,Crustaceans,Lithuania,LTU,2012,679.386
4,Crustaceans,Lithuania,LTU,2013,436.56
4,Crustaceans,Lithuania,LTU,2014,1310.93342
4,Crustaceans,Lithuania,LTU,2015,2652.02555
4,Crustaceans,Lithuania,LTU,2016,1318.28134
4,Crustaceans,Lithuania,LTU,2017,2813.868
4,Crustaceans,Mexico,MEX,2005,79654.737
4,Crustaceans,Mexico,MEX,2006,79209.33741
4,Crustaceans,Mexico,MEX,2007,86224.87962
4,Crustaceans,Mexico,MEX,2008,83446.64249
4,Crustaceans,Mexico,MEX,2009,72825.18445
4,Crustaceans,Mexico,MEX,2010,77348.30134
4,Crustaceans,Mexico,MEX,2011,82831.33576
4,Crustaceans,Mexico,MEX,2012,73901.24032
4,Crustaceans,Mexico,MEX,2013,88107.5354
4,Crustaceans,Mexico,MEX,2014,99675.86164
4,Crustaceans,Mexico,MEX,2015,132371.7226
4,Crustaceans,Mexico,MEX,2016,145064.784
4,Crustaceans,Mexico,MEX,2017,52514.819
4,Crustaceans,Netherlands,NLD,2008,16589.323
4,Crustaceans,Netherlands,NLD,2009,20360.63
4,Crustaceans,Netherlands,NLD,2010,18409.397
4,Crustaceans,Netherlands,NLD,2011,17406.574
4,Crustaceans,Netherlands,NLD,2012,16147.769
4,Crustaceans,Netherlands,NLD,2013,21691.431
4,Crustaceans,Netherlands,NLD,2014,25113.679
4,Crustaceans,Netherlands,NLD,2015,20709.443
4,Crustaceans,Netherlands,NLD,2016,20868.95
4,Crustaceans,Netherlands,NLD,2017,16280.676
4,Crustaceans,New Zealand,NZL,2001,1219.947
4,Crustaceans,New Zealand,NZL,2002,3858.488
4,Crustaceans,New Zealand,NZL,2003,3706.386
4,Crustaceans,New Zealand,NZL,2004,3267.297
4,Crustaceans,New Zealand,NZL,2005,3781.689
4,Crustaceans,New Zealand,NZL,2006,3632.519
4,Crustaceans,New Zealand,NZL,2007,3540.454
4,Crustaceans,New Zealand,NZL,2008,3591.527
4,Crustaceans,New Zealand,NZL,2009,3323.234
4,Crustaceans,New Zealand,NZL,2010,3894.972
4,Crustaceans,New Zealand,NZL,2011,3709.723
4,Crustaceans,New Zealand,NZL,2012,3623.208
4,Crustaceans,New Zealand,NZL,2013,3800.919
4,Crustaceans,New Zealand,NZL,2014,3849.714
4,Crustaceans,New Zealand,NZL,2015,3965.375
4,Crustaceans,New Zealand,NZL,2016,4194.117
4,Crustaceans,New Zealand,NZL,2017,4170.321
4,Crustaceans,Norway,NOR,2000,70033.2254
4,Crustaceans,Norway,NOR,2001,69502.1013
4,Crustaceans,Norway,NOR,2002,74273.8822
4,Crustaceans,Norway,NOR,2003,71682.2946
4,Crustaceans,Norway,NOR,2004,65789.5388
4,Crustaceans,Norway,NOR,2005,55566.4616
4,Crustaceans,Norway,NOR,2006,47535.338
4,Crustaceans,Norway,NOR,2007,54413.3158
4,Crustaceans,Norway,NOR,2008,51062.1934
4,Crustaceans,Norway,NOR,2009,44795.5648
4,Crustaceans,Norway,NOR,2010,47202.242
4,Crustaceans,Norway,NOR,2011,49061.5439
4,Crustaceans,Norway,NOR,2012,39458.552
4,Crustaceans,Norway,NOR,2013,41021.9766
4,Crustaceans,Norway,NOR,2014,49522.4845
4,Crustaceans,Norway,NOR,2015,60307.0031
4,Crustaceans,Norway,NOR,2016,58583.5805
4,Crustaceans,Norway,NOR,2017,50795.797
4,Crustaceans,Peru,PER,2000,4145.462458
4,Crustaceans,Peru,PER,2001,4414.75186
4,Crustaceans,Peru,PER,2002,7303.21377
4,Crustaceans,Peru,PER,2003,7631.980484
4,Crustaceans,Peru,PER,2004,9151.622545
4,Crustaceans,Peru,PER,2005,12314.36224
4,Crustaceans,Peru,PER,2006,13829.66264
4,Crustaceans,Peru,PER,2007,16745.99243
4,Crustaceans,Peru,PER,2008,17484.13333
4,Crustaceans,Peru,PER,2009,19441.23174
4,Crustaceans,Peru,PER,2010,21935.48136
4,Crustaceans,Peru,PER,2011,31030.81528
4,Crustaceans,Peru,PER,2012,32460.31557
4,Crustaceans,Peru,PER,2013,30028.56609
4,Crustaceans,Peru,PER,2014,34245.94545
4,Crustaceans,Peru,PER,2015,33468.63947
4,Crustaceans,Peru,PER,2016,35892.63628
4,Crustaceans,Portugal,PRT,2000,3606.1
4,Crustaceans,Portugal,PRT,2001,3956.3
4,Crustaceans,Portugal,PRT,2002,2251.7
4,Crustaceans,Portugal,PRT,2003,3409.2
4,Crustaceans,Portugal,PRT,2004,2274.14
4,Crustaceans,Portugal,PRT,2005,2120.7
4,Crustaceans,Portugal,PRT,2006,2111.59
4,Crustaceans,Portugal,PRT,2007,2371.888
4,Crustaceans,Portugal,PRT,2008,2844.71175
4,Crustaceans,Portugal,PRT,2009,3903.27752
4,Crustaceans,Portugal,PRT,2010,3134.42646
4,Crustaceans,Portugal,PRT,2011,4129.8
4,Crustaceans,Portugal,PRT,2012,2456.3
4,Crustaceans,Portugal,PRT,2013,1667.8
4,Crustaceans,Portugal,PRT,2014,1539.1
4,Crustaceans,Portugal,PRT,2015,1193.4
4,Crustaceans,Portugal,PRT,2016,1325.2
4,Crustaceans,Portugal,PRT,2017,1365.9
4,Crustaceans,Slovenia,SVN,2006,2.6
4,Crustaceans,Slovenia,SVN,2007,7.8
4,Crustaceans,Slovenia,SVN,2008,6.6
4,Crustaceans,Slovenia,SVN,2009,4
4,Crustaceans,Slovenia,SVN,2010,5.3
4,Crustaceans,Slovenia,SVN,2011,3.9
4,Crustaceans,Slovenia,SVN,2012,1.1
4,Crustaceans,Slovenia,SVN,2013,0.6
4,Crustaceans,Slovenia,SVN,2014,1.8
4,Crustaceans,Slovenia,SVN,2015,2.4
4,Crustaceans,Slovenia,SVN,2016,7.54657
4,Crustaceans,Slovenia,SVN,2017,1.36286
4,Crustaceans,Spain,ESP,2000,23920
4,Crustaceans,Spain,ESP,2001,27587
4,Crustaceans,Spain,ESP,2002,19644
4,Crustaceans,Spain,ESP,2003,19794
4,Crustaceans,Spain,ESP,2004,14964
4,Crustaceans,Spain,ESP,2005,14056
4,Crustaceans,Spain,ESP,2006,16570
4,Crustaceans,Spain,ESP,2007,16632
4,Crustaceans,Spain,ESP,2008,15410
4,Crustaceans,Spain,ESP,2009,11651.6
4,Crustaceans,Spain,ESP,2010,9440.3
4,Crustaceans,Spain,ESP,2011,10349.12
4,Crustaceans,Spain,ESP,2012,6834.56
4,Crustaceans,Spain,ESP,2013,8974.23
4,Crustaceans,Spain,ESP,2014,13905.9
4,Crustaceans,Spain,ESP,2015,11212.59
4,Crustaceans,Spain,ESP,2016,10413.63
4,Crustaceans,Spain,ESP,2017,12805.23
4,Crustaceans,Sweden,SWE,2000,3463.0648
4,Crustaceans,Sweden,SWE,2001,3215.511
4,Crustaceans,Sweden,SWE,2002,3391.5274
4,Crustaceans,Sweden,SWE,2003,3310.6287
4,Crustaceans,Sweden,SWE,2004,3394.8884
4,Crustaceans,Sweden,SWE,2005,3363.1545
4,Crustaceans,Sweden,SWE,2006,3662.2899
4,Crustaceans,Sweden,SWE,2007,3956.4147
4,Crustaceans,Sweden,SWE,2008,4082.1955
4,Crustaceans,Sweden,SWE,2009,3816.8765
4,Crustaceans,Sweden,SWE,2010,3141.1302
4,Crustaceans,Sweden,SWE,2011,2840.1519
4,Crustaceans,Sweden,SWE,2012,3019.9907
4,Crustaceans,Sweden,SWE,2013,2487.2617
4,Crustaceans,Sweden,SWE,2014,2775.6692
4,Crustaceans,Sweden,SWE,2015,2906.5477
4,Crustaceans,Sweden,SWE,2016,3544.5852
4,Crustaceans,Sweden,SWE,2017,3198.7242
4,Crustaceans,Thailand,THA,2000,145920
4,Crustaceans,Thailand,THA,2001,139130
4,Crustaceans,Thailand,THA,2002,127719
4,Crustaceans,Thailand,THA,2003,128332
4,Crustaceans,Thailand,THA,2004,119526
4,Crustaceans,Thailand,THA,2005,119474
4,Crustaceans,Thailand,THA,2006,123146
4,Crustaceans,Thailand,THA,2007,98338
4,Crustaceans,Thailand,THA,2008,84504
4,Crustaceans,Thailand,THA,2009,86313
4,Crustaceans,Thailand,THA,2010,86241
4,Crustaceans,Thailand,THA,2011,84617
4,Crustaceans,Thailand,THA,2012,86036
4,Crustaceans,Thailand,THA,2013,72570
4,Crustaceans,Thailand,THA,2014,68678
4,Crustaceans,Turkey,TUR,2000,32
4,Crustaceans,Turkey,TUR,2001,38
4,Crustaceans,Turkey,TUR,2002,39
4,Crustaceans,Turkey,TUR,2003,46
4,Crustaceans,Turkey,TUR,2004,48
4,Crustaceans,Turkey,TUR,2005,64
4,Crustaceans,Turkey,TUR,2006,96
4,Crustaceans,Turkey,TUR,2007,3972
4,Crustaceans,Turkey,TUR,2008,4763
4,Crustaceans,Turkey,TUR,2009,4775
4,Crustaceans,Turkey,TUR,2010,4806
4,Crustaceans,Turkey,TUR,2011,4844.6
4,Crustaceans,Turkey,TUR,2012,5084.7
4,Crustaceans,Turkey,TUR,2013,4059.7
4,Crustaceans,Turkey,TUR,2014,4425.9
4,Crustaceans,Turkey,TUR,2015,4008.1
4,Crustaceans,Turkey,TUR,2016,4511.6
4,Crustaceans,Turkey,TUR,2017,4748.6
4,Crustaceans,United Kingdom,GBR,2000,59410.6256
4,Crustaceans,United Kingdom,GBR,2001,60179.42
4,Crustaceans,United Kingdom,GBR,2002,58430.5024
4,Crustaceans,United Kingdom,GBR,2003,59589.5828
4,Crustaceans,United Kingdom,GBR,2004,57572.9916
4,Crustaceans,United Kingdom,GBR,2005,58489.7698
4,Crustaceans,United Kingdom,GBR,2006,74189.9481
4,Crustaceans,United Kingdom,GBR,2007,81060.0933
4,Crustaceans,United Kingdom,GBR,2008,74810.0315
4,Crustaceans,United Kingdom,GBR,2009,73937.6449
4,Crustaceans,United Kingdom,GBR,2010,74118.6292
4,Crustaceans,United Kingdom,GBR,2011,69086.1623
4,Crustaceans,United Kingdom,GBR,2012,70526.3889
4,Crustaceans,United Kingdom,GBR,2013,64697.049
4,Crustaceans,United Kingdom,GBR,2014,70705.4677
